subject,order,location,color,Language,Task
1516,82,C2,3,Tsimane,Fixed
1516,13,C20,3,Tsimane,Fixed
1516,42,C3,12,Tsimane,Fixed
1516,20,C4,12,Tsimane,Fixed
1516,24,C6,4,Tsimane,Fixed
1516,40,C8,4,Tsimane,Fixed
1516,4,D1,3,Tsimane,Fixed
1516,56,D11,4,Tsimane,Fixed
1516,3,D13,5,Tsimane,Fixed
1516,60,D15,12,Tsimane,Fixed
1516,39,D17,8,Tsimane,Fixed
1516,69,D19,3,Tsimane,Fixed
1516,12,D3,12,Tsimane,Fixed
1516,37,D5,12,Tsimane,Fixed
1516,54,D7,1,Tsimane,Fixed
1516,2,D9,4,Tsimane,Fixed
1516,73,E10,5,Tsimane,Fixed
1516,46,E12,5,Tsimane,Fixed
1516,77,E14,5,Tsimane,Fixed
1516,55,E16,8,Tsimane,Fixed
1516,72,E18,3,Tsimane,Fixed
1516,18,E2,4,Tsimane,Fixed
1516,50,E20,3,Tsimane,Fixed
1516,51,E4,1,Tsimane,Fixed
1516,66,E6,1,Tsimane,Fixed
1516,47,E8,4,Tsimane,Fixed
1516,45,F1,3,Tsimane,Fixed
1516,58,F11,4,Tsimane,Fixed
1516,5,F13,4,Tsimane,Fixed
1516,80,F15,4,Tsimane,Fixed
1516,81,F17,8,Tsimane,Fixed
1516,14,F19,3,Tsimane,Fixed
1516,44,F3,1,Tsimane,Fixed
1516,1,F5,1,Tsimane,Fixed
1516,70,F7,5,Tsimane,Fixed
1516,11,F9,4,Tsimane,Fixed
1516,61,G10,4,Tsimane,Fixed
1516,41,G12,4,Tsimane,Fixed
1516,8,G14,4,Tsimane,Fixed
1516,38,G16,8,Tsimane,Fixed
1516,23,G17,8,Tsimane,Fixed
1516,32,G18,3,Tsimane,Fixed
1516,29,G2,3,Tsimane,Fixed
1516,59,G20,3,Tsimane,Fixed
1516,71,G4,1,Tsimane,Fixed
1516,19,G6,1,Tsimane,Fixed
1516,33,G8,5,Tsimane,Fixed
1516,26,H1,3,Tsimane,Fixed
1516,64,H11,1,Tsimane,Fixed
1516,21,H13,1,Tsimane,Fixed
1516,34,H15,1,Tsimane,Fixed
1516,74,H17,8,Tsimane,Fixed
1516,83,H19,1,Tsimane,Fixed
1516,49,H3,1,Tsimane,Fixed
1516,53,H5,4,Tsimane,Fixed
1516,30,H7,1,Tsimane,Fixed
1516,25,H9,5,Tsimane,Fixed
1518,81,A10,5,Tsimane,Fixed
1518,10,A12,5,Tsimane,Fixed
1518,28,A14,4,Tsimane,Fixed
1518,64,A16,2,Tsimane,Fixed
1518,15,A18,2,Tsimane,Fixed
1518,44,A2,3,Tsimane,Fixed
1518,67,A20,3,Tsimane,Fixed
1518,63,A4,3,Tsimane,Fixed
1518,54,A6,5,Tsimane,Fixed
1518,7,A8,5,Tsimane,Fixed
1518,6,B1,3,Tsimane,Fixed
1518,52,B11,5,Tsimane,Fixed
1518,70,B13,4,Tsimane,Fixed
1518,17,B15,4,Tsimane,Fixed
1518,83,B17,3,Tsimane,Fixed
1518,80,B19,3,Tsimane,Fixed
1518,9,B2,3,Tsimane,Fixed
1518,59,B3,3,Tsimane,Fixed
1518,45,B5,3,Tsimane,Fixed
1518,16,B7,5,Tsimane,Fixed
1518,35,B9,5,Tsimane,Fixed
1518,22,C10,5,Tsimane,Fixed
1518,61,C12,5,Tsimane,Fixed
1518,74,C14,4,Tsimane,Fixed
1518,27,C16,4,Tsimane,Fixed
1518,40,C18,3,Tsimane,Fixed
1518,57,C2,3,Tsimane,Fixed
1518,13,C20,3,Tsimane,Fixed
1518,51,C3,3,Tsimane,Fixed
1518,20,C4,3,Tsimane,Fixed
1518,24,C6,5,Tsimane,Fixed
1518,49,C8,5,Tsimane,Fixed
1518,4,D1,3,Tsimane,Fixed
1518,34,D11,5,Tsimane,Fixed
1518,3,D13,4,Tsimane,Fixed
1518,38,D15,4,Tsimane,Fixed
1518,48,D17,4,Tsimane,Fixed
1518,65,D19,1,Tsimane,Fixed
1518,12,D3,3,Tsimane,Fixed
1518,46,D5,3,Tsimane,Fixed
1518,32,D7,5,Tsimane,Fixed
1518,2,D9,5,Tsimane,Fixed
1518,78,E10,5,Tsimane,Fixed
1518,68,E12,5,Tsimane,Fixed
1518,82,E14,4,Tsimane,Fixed
1518,33,E16,4,Tsimane,Fixed
1518,77,E18,3,Tsimane,Fixed
1518,18,E2,3,Tsimane,Fixed
1518,72,E20,3,Tsimane,Fixed
1518,73,E4,3,Tsimane,Fixed
1518,62,E6,5,Tsimane,Fixed
1518,69,E8,5,Tsimane,Fixed
1518,66,F1,3,Tsimane,Fixed
1518,36,F11,5,Tsimane,Fixed
1518,5,F13,4,Tsimane,Fixed
1518,55,F15,5,Tsimane,Fixed
1518,56,F17,3,Tsimane,Fixed
1518,14,F19,3,Tsimane,Fixed
1518,53,F3,3,Tsimane,Fixed
1518,1,F5,10,Tsimane,Fixed
1518,75,F7,5,Tsimane,Fixed
1518,11,F9,5,Tsimane,Fixed
1518,39,G10,5,Tsimane,Fixed
1518,50,G12,5,Tsimane,Fixed
1518,8,G14,4,Tsimane,Fixed
1518,47,G16,4,Tsimane,Fixed
1518,23,G17,3,Tsimane,Fixed
1518,41,G18,3,Tsimane,Fixed
1518,29,G2,3,Tsimane,Fixed
1518,37,G20,3,Tsimane,Fixed
1518,76,G4,1,Tsimane,Fixed
1518,19,G6,1,Tsimane,Fixed
1518,42,G8,5,Tsimane,Fixed
1518,26,H1,3,Tsimane,Fixed
1518,60,H11,5,Tsimane,Fixed
1518,21,H13,4,Tsimane,Fixed
1518,43,H15,4,Tsimane,Fixed
1518,79,H17,4,Tsimane,Fixed
1518,58,H19,3,Tsimane,Fixed
1518,71,H3,1,Tsimane,Fixed
1518,31,H5,1,Tsimane,Fixed
1518,30,H7,1,Tsimane,Fixed
1518,25,H9,5,Tsimane,Fixed
1519,66,A10,2,Tsimane,Fixed
1519,12,A12,2,Tsimane,Fixed
1519,55,A14,2,Tsimane,Fixed
1519,39,A16,2,Tsimane,Fixed
1519,33,A18,2,Tsimane,Fixed
1519,35,A2,2,Tsimane,Fixed
1519,68,A20,2,Tsimane,Fixed
1519,80,A4,2,Tsimane,Fixed
1519,58,A6,2,Tsimane,Fixed
1519,2,A8,2,Tsimane,Fixed
1519,7,B1,3,Tsimane,Fixed
1519,52,B11,2,Tsimane,Fixed
1519,11,B13,5,Tsimane,Fixed
1519,41,B15,2,Tsimane,Fixed
1519,56,B17,2,Tsimane,Fixed
1519,79,B19,2,Tsimane,Fixed
1519,9,B2,3,Tsimane,Fixed
1519,31,B3,3,Tsimane,Fixed
1519,38,B5,12,Tsimane,Fixed
1519,36,B7,5,Tsimane,Fixed
1519,10,B9,5,Tsimane,Fixed
1519,67,C10,5,Tsimane,Fixed
1519,37,C12,5,Tsimane,Fixed
1519,28,C14,5,Tsimane,Fixed
1519,59,C16,2,Tsimane,Fixed
1519,22,C18,8,Tsimane,Fixed
1519,23,C2,12,Tsimane,Fixed
1519,19,C20,3,Tsimane,Fixed
1519,47,C3,3,Tsimane,Fixed
1519,74,C4,3,Tsimane,Fixed
1519,72,C6,2,Tsimane,Fixed
1519,45,C8,5,Tsimane,Fixed
1519,4,D1,3,Tsimane,Fixed
1519,83,D11,5,Tsimane,Fixed
1519,1,D13,5,Tsimane,Fixed
1519,18,D15,5,Tsimane,Fixed
1519,44,D17,2,Tsimane,Fixed
1519,43,D19,3,Tsimane,Fixed
1519,17,D3,12,Tsimane,Fixed
1519,61,D5,10,Tsimane,Fixed
1519,49,D7,5,Tsimane,Fixed
1519,53,D9,5,Tsimane,Fixed
1519,77,E10,5,Tsimane,Fixed
1519,65,E12,5,Tsimane,Fixed
1519,60,E14,5,Tsimane,Fixed
1519,50,E16,2,Tsimane,Fixed
1519,76,E18,8,Tsimane,Fixed
1519,81,E2,3,Tsimane,Fixed
1519,20,E20,3,Tsimane,Fixed
1519,27,E4,10,Tsimane,Fixed
1519,42,E6,5,Tsimane,Fixed
1519,62,E8,5,Tsimane,Fixed
1519,71,F1,3,Tsimane,Fixed
1519,13,F11,5,Tsimane,Fixed
1519,6,F13,5,Tsimane,Fixed
1519,54,F15,5,Tsimane,Fixed
1519,8,F17,8,Tsimane,Fixed
1519,25,F19,3,Tsimane,Fixed
1519,5,F3,10,Tsimane,Fixed
1519,57,F5,10,Tsimane,Fixed
1519,29,F7,5,Tsimane,Fixed
1519,15,F9,5,Tsimane,Fixed
1519,21,G10,5,Tsimane,Fixed
1519,46,G12,5,Tsimane,Fixed
1519,3,G14,5,Tsimane,Fixed
1519,82,G16,5,Tsimane,Fixed
1519,73,G17,8,Tsimane,Fixed
1519,26,G18,8,Tsimane,Fixed
1519,51,G2,3,Tsimane,Fixed
1519,14,G20,8,Tsimane,Fixed
1519,40,G4,10,Tsimane,Fixed
1519,75,G6,1,Tsimane,Fixed
1519,30,G8,5,Tsimane,Fixed
1519,63,H1,8,Tsimane,Fixed
1519,32,H11,5,Tsimane,Fixed
1519,70,H13,5,Tsimane,Fixed
1519,34,H15,5,Tsimane,Fixed
1519,78,H17,8,Tsimane,Fixed
1519,24,H19,8,Tsimane,Fixed
1519,16,H3,10,Tsimane,Fixed
1519,64,H5,1,Tsimane,Fixed
1519,48,H7,1,Tsimane,Fixed
1519,69,H9,5,Tsimane,Fixed
1520,54,A10,12,Tsimane,Fixed
1520,23,A12,4,Tsimane,Fixed
1520,33,A14,2,Tsimane,Fixed
1520,5,A16,2,Tsimane,Fixed
1520,52,A18,2,Tsimane,Fixed
1520,1,A2,4,Tsimane,Fixed
1520,74,A20,2,Tsimane,Fixed
1520,70,A4,12,Tsimane,Fixed
1520,35,A6,12,Tsimane,Fixed
1520,28,A8,12,Tsimane,Fixed
1520,14,B1,12,Tsimane,Fixed
1520,30,B11,12,Tsimane,Fixed
1520,9,B13,2,Tsimane,Fixed
1520,7,B15,5,Tsimane,Fixed
1520,47,B17,2,Tsimane,Fixed
1520,69,B19,12,Tsimane,Fixed
1520,16,B2,12,Tsimane,Fixed
1520,50,B3,12,Tsimane,Fixed
1520,4,B5,12,Tsimane,Fixed
1520,2,B7,2,Tsimane,Fixed
1520,17,B9,5,Tsimane,Fixed
1520,43,C10,5,Tsimane,Fixed
1520,3,C12,5,Tsimane,Fixed
1520,26,C14,4,Tsimane,Fixed
1520,55,C16,4,Tsimane,Fixed
1520,40,C18,12,Tsimane,Fixed
1520,41,C2,12,Tsimane,Fixed
1520,38,C20,12,Tsimane,Fixed
1520,79,C3,12,Tsimane,Fixed
1520,64,C4,3,Tsimane,Fixed
1520,62,C6,12,Tsimane,Fixed
1520,29,C8,5,Tsimane,Fixed
1520,11,D1,3,Tsimane,Fixed
1520,73,D11,5,Tsimane,Fixed
1520,27,D13,4,Tsimane,Fixed
1520,37,D15,5,Tsimane,Fixed
1520,45,D17,4,Tsimane,Fixed
1520,44,D19,3,Tsimane,Fixed
1520,36,D3,3,Tsimane,Fixed
1520,57,D5,5,Tsimane,Fixed
1520,81,D7,5,Tsimane,Fixed
1520,32,D9,5,Tsimane,Fixed
1520,67,E10,5,Tsimane,Fixed
1520,61,E12,5,Tsimane,Fixed
1520,56,E14,5,Tsimane,Fixed
1520,82,E16,4,Tsimane,Fixed
1520,66,E18,4,Tsimane,Fixed
1520,71,E2,3,Tsimane,Fixed
1520,22,E20,3,Tsimane,Fixed
1520,25,E4,12,Tsimane,Fixed
1520,8,E6,4,Tsimane,Fixed
1520,58,E8,5,Tsimane,Fixed
1520,77,F1,3,Tsimane,Fixed
1520,18,F11,4,Tsimane,Fixed
1520,13,F13,4,Tsimane,Fixed
1520,31,F15,4,Tsimane,Fixed
1520,15,F17,4,Tsimane,Fixed
1520,46,F19,3,Tsimane,Fixed
1520,12,F3,3,Tsimane,Fixed
1520,34,F5,10,Tsimane,Fixed
1520,48,F7,5,Tsimane,Fixed
1520,20,F9,5,Tsimane,Fixed
1520,39,G10,5,Tsimane,Fixed
1520,78,G12,5,Tsimane,Fixed
1520,10,G14,12,Tsimane,Fixed
1520,72,G16,4,Tsimane,Fixed
1520,63,G17,4,Tsimane,Fixed
1520,24,G18,3,Tsimane,Fixed
1520,83,G2,3,Tsimane,Fixed
1520,19,G20,3,Tsimane,Fixed
1520,6,G4,10,Tsimane,Fixed
1520,65,G6,1,Tsimane,Fixed
1520,49,G8,5,Tsimane,Fixed
1520,59,H1,3,Tsimane,Fixed
1520,51,H11,5,Tsimane,Fixed
1520,76,H13,4,Tsimane,Fixed
1520,53,H15,5,Tsimane,Fixed
1520,68,H17,1,Tsimane,Fixed
1520,42,H19,1,Tsimane,Fixed
1520,21,H3,1,Tsimane,Fixed
1520,60,H5,1,Tsimane,Fixed
1520,80,H7,1,Tsimane,Fixed
1520,75,H9,5,Tsimane,Fixed
1521,33,A10,5,Tsimane,Fixed
1521,26,A12,4,Tsimane,Fixed
1521,23,A14,2,Tsimane,Fixed
1521,11,A16,2,Tsimane,Fixed
1521,31,A18,2,Tsimane,Fixed
1521,7,A2,2,Tsimane,Fixed
1521,68,A20,2,Tsimane,Fixed
1521,64,A4,10,Tsimane,Fixed
1521,25,A6,12,Tsimane,Fixed
1521,18,A8,5,Tsimane,Fixed
1521,58,B1,12,Tsimane,Fixed
1521,20,B11,4,Tsimane,Fixed
1521,53,B13,4,Tsimane,Fixed
1521,13,B15,4,Tsimane,Fixed
1521,48,B17,2,Tsimane,Fixed
1521,63,B19,12,Tsimane,Fixed
1521,60,B2,10,Tsimane,Fixed
1521,29,B3,12,Tsimane,Fixed
1521,10,B5,4,Tsimane,Fixed
1521,8,B7,4,Tsimane,Fixed
1521,83,B9,4,Tsimane,Fixed
1521,44,C10,5,Tsimane,Fixed
1521,9,C12,4,Tsimane,Fixed
1521,16,C14,4,Tsimane,Fixed
1521,34,C16,4,Tsimane,Fixed
1521,51,C18,8,Tsimane,Fixed
1521,14,C2,12,Tsimane,Fixed
1521,43,C20,12,Tsimane,Fixed
1521,76,C3,4,Tsimane,Fixed
1521,35,C4,12,Tsimane,Fixed
1521,81,C6,12,Tsimane,Fixed
1521,19,C8,5,Tsimane,Fixed
1521,55,D1,12,Tsimane,Fixed
1521,67,D11,4,Tsimane,Fixed
1521,17,D13,4,Tsimane,Fixed
1521,42,D15,4,Tsimane,Fixed
1521,46,D17,8,Tsimane,Fixed
1521,45,D19,12,Tsimane,Fixed
1521,41,D3,12,Tsimane,Fixed
1521,73,D5,12,Tsimane,Fixed
1521,78,D7,5,Tsimane,Fixed
1521,22,D9,5,Tsimane,Fixed
1521,38,E10,5,Tsimane,Fixed
1521,80,E12,4,Tsimane,Fixed
1521,72,E14,4,Tsimane,Fixed
1521,62,E16,8,Tsimane,Fixed
1521,37,E18,8,Tsimane,Fixed
1521,65,E2,3,Tsimane,Fixed
1521,5,E20,12,Tsimane,Fixed
1521,50,E4,10,Tsimane,Fixed
1521,52,E6,5,Tsimane,Fixed
1521,74,E8,5,Tsimane,Fixed
1521,70,F1,3,Tsimane,Fixed
1521,1,F11,5,Tsimane,Fixed
1521,57,F13,4,Tsimane,Fixed
1521,21,F15,4,Tsimane,Fixed
1521,59,F17,8,Tsimane,Fixed
1521,47,F19,8,Tsimane,Fixed
1521,56,F3,10,Tsimane,Fixed
1521,24,F5,10,Tsimane,Fixed
1521,49,F7,5,Tsimane,Fixed
1521,3,F9,5,Tsimane,Fixed
1521,6,G10,5,Tsimane,Fixed
1521,71,G12,4,Tsimane,Fixed
1521,54,G14,4,Tsimane,Fixed
1521,66,G16,8,Tsimane,Fixed
1521,82,G17,8,Tsimane,Fixed
1521,27,G18,8,Tsimane,Fixed
1521,61,G2,10,Tsimane,Fixed
1521,2,G20,8,Tsimane,Fixed
1521,12,G4,10,Tsimane,Fixed
1521,36,G6,10,Tsimane,Fixed
1521,28,G8,5,Tsimane,Fixed
1521,75,H1,8,Tsimane,Fixed
1521,30,H11,5,Tsimane,Fixed
1521,40,H13,5,Tsimane,Fixed
1521,32,H15,4,Tsimane,Fixed
1521,39,H17,8,Tsimane,Fixed
1521,15,H19,8,Tsimane,Fixed
1521,4,H3,10,Tsimane,Fixed
1521,79,H5,1,Tsimane,Fixed
1521,77,H7,1,Tsimane,Fixed
1521,69,H9,5,Tsimane,Fixed
1522,33,A10,2,Tsimane,Fixed
1522,27,A12,2,Tsimane,Fixed
1522,46,A14,2,Tsimane,Fixed
1522,4,A16,2,Tsimane,Fixed
1522,20,A18,2,Tsimane,Fixed
1522,26,A2,2,Tsimane,Fixed
1522,77,A20,2,Tsimane,Fixed
1522,73,A4,2,Tsimane,Fixed
1522,18,A6,2,Tsimane,Fixed
1522,11,A8,2,Tsimane,Fixed
1522,52,B1,2,Tsimane,Fixed
1522,25,B11,2,Tsimane,Fixed
1522,70,B13,2,Tsimane,Fixed
1522,6,B15,4,Tsimane,Fixed
1522,41,B17,2,Tsimane,Fixed
1522,72,B19,2,Tsimane,Fixed
1522,80,B2,2,Tsimane,Fixed
1522,14,B3,4,Tsimane,Fixed
1522,3,B5,2,Tsimane,Fixed
1522,1,B7,5,Tsimane,Fixed
1522,66,B9,5,Tsimane,Fixed
1522,37,C10,5,Tsimane,Fixed
1522,2,C12,2,Tsimane,Fixed
1522,9,C14,2,Tsimane,Fixed
1522,16,C16,2,Tsimane,Fixed
1522,44,C18,4,Tsimane,Fixed
1522,7,C2,2,Tsimane,Fixed
1522,36,C20,3,Tsimane,Fixed
1522,59,C3,3,Tsimane,Fixed
1522,17,C4,4,Tsimane,Fixed
1522,64,C6,2,Tsimane,Fixed
1522,47,C8,5,Tsimane,Fixed
1522,49,D1,3,Tsimane,Fixed
1522,76,D11,5,Tsimane,Fixed
1522,10,D13,4,Tsimane,Fixed
1522,35,D15,4,Tsimane,Fixed
1522,39,D17,3,Tsimane,Fixed
1522,38,D19,3,Tsimane,Fixed
1522,83,D3,3,Tsimane,Fixed
1522,56,D5,2,Tsimane,Fixed
1522,61,D7,5,Tsimane,Fixed
1522,13,D9,5,Tsimane,Fixed
1522,69,E10,5,Tsimane,Fixed
1522,63,E12,4,Tsimane,Fixed
1522,55,E14,5,Tsimane,Fixed
1522,67,E16,4,Tsimane,Fixed
1522,68,E18,3,Tsimane,Fixed
1522,74,E2,3,Tsimane,Fixed
1522,30,E20,3,Tsimane,Fixed
1522,43,E4,1,Tsimane,Fixed
1522,45,E6,5,Tsimane,Fixed
1522,57,E8,5,Tsimane,Fixed
1522,79,F1,3,Tsimane,Fixed
1522,34,F11,5,Tsimane,Fixed
1522,51,F13,5,Tsimane,Fixed
1522,12,F15,8,Tsimane,Fixed
1522,53,F17,1,Tsimane,Fixed
1522,40,F19,3,Tsimane,Fixed
1522,50,F3,4,Tsimane,Fixed
1522,32,F5,1,Tsimane,Fixed
1522,42,F7,5,Tsimane,Fixed
1522,24,F9,5,Tsimane,Fixed
1522,31,G10,5,Tsimane,Fixed
1522,54,G12,5,Tsimane,Fixed
1522,71,G14,5,Tsimane,Fixed
1522,75,G16,1,Tsimane,Fixed
1522,65,G17,3,Tsimane,Fixed
1522,28,G18,3,Tsimane,Fixed
1522,81,G2,3,Tsimane,Fixed
1522,23,G20,3,Tsimane,Fixed
1522,5,G4,1,Tsimane,Fixed
1522,22,G6,8,Tsimane,Fixed
1522,19,G8,5,Tsimane,Fixed
1522,58,H1,3,Tsimane,Fixed
1522,15,H11,5,Tsimane,Fixed
1522,82,H13,5,Tsimane,Fixed
1522,21,H15,1,Tsimane,Fixed
1522,48,H17,1,Tsimane,Fixed
1522,8,H19,3,Tsimane,Fixed
1522,29,H3,1,Tsimane,Fixed
1522,62,H5,1,Tsimane,Fixed
1522,60,H7,1,Tsimane,Fixed
1522,78,H9,5,Tsimane,Fixed
1523,10,A10,12,Tsimane,Fixed
1523,8,A12,12,Tsimane,Fixed
1523,39,A14,12,Tsimane,Fixed
1523,16,A16,2,Tsimane,Fixed
1523,72,A18,2,Tsimane,Fixed
1523,23,A2,12,Tsimane,Fixed
1523,58,A20,12,Tsimane,Fixed
1523,54,A4,12,Tsimane,Fixed
1523,70,A6,12,Tsimane,Fixed
1523,28,A8,12,Tsimane,Fixed
1523,45,B1,12,Tsimane,Fixed
1523,4,B11,5,Tsimane,Fixed
1523,51,B13,12,Tsimane,Fixed
1523,18,B15,12,Tsimane,Fixed
1523,13,B17,10,Tsimane,Fixed
1523,53,B19,12,Tsimane,Fixed
1523,61,B2,12,Tsimane,Fixed
1523,66,B3,12,Tsimane,Fixed
1523,24,B5,12,Tsimane,Fixed
1523,25,B7,5,Tsimane,Fixed
1523,80,B9,12,Tsimane,Fixed
1523,78,C10,12,Tsimane,Fixed
1523,22,C12,12,Tsimane,Fixed
1523,21,C14,12,Tsimane,Fixed
1523,68,C16,12,Tsimane,Fixed
1523,37,C18,12,Tsimane,Fixed
1523,19,C2,12,Tsimane,Fixed
1523,76,C20,12,Tsimane,Fixed
1523,33,C3,12,Tsimane,Fixed
1523,69,C4,12,Tsimane,Fixed
1523,7,C6,12,Tsimane,Fixed
1523,40,C8,5,Tsimane,Fixed
1523,42,D1,12,Tsimane,Fixed
1523,57,D11,5,Tsimane,Fixed
1523,15,D13,4,Tsimane,Fixed
1523,75,D15,12,Tsimane,Fixed
1523,11,D17,8,Tsimane,Fixed
1523,30,D19,12,Tsimane,Fixed
1523,64,D3,12,Tsimane,Fixed
1523,49,D5,12,Tsimane,Fixed
1523,35,D7,12,Tsimane,Fixed
1523,65,D9,5,Tsimane,Fixed
1523,50,E10,5,Tsimane,Fixed
1523,6,E12,5,Tsimane,Fixed
1523,48,E14,5,Tsimane,Fixed
1523,81,E16,8,Tsimane,Fixed
1523,82,E18,8,Tsimane,Fixed
1523,55,E2,3,Tsimane,Fixed
1523,83,E20,3,Tsimane,Fixed
1523,36,E4,10,Tsimane,Fixed
1523,38,E6,12,Tsimane,Fixed
1523,31,E8,5,Tsimane,Fixed
1523,60,F1,3,Tsimane,Fixed
1523,77,F11,5,Tsimane,Fixed
1523,44,F13,5,Tsimane,Fixed
1523,29,F15,5,Tsimane,Fixed
1523,46,F17,8,Tsimane,Fixed
1523,12,F19,8,Tsimane,Fixed
1523,43,F3,10,Tsimane,Fixed
1523,9,F5,10,Tsimane,Fixed
1523,14,F7,5,Tsimane,Fixed
1523,5,F9,5,Tsimane,Fixed
1523,2,G10,12,Tsimane,Fixed
1523,47,G12,5,Tsimane,Fixed
1523,52,G14,5,Tsimane,Fixed
1523,56,G16,8,Tsimane,Fixed
1523,79,G17,8,Tsimane,Fixed
1523,26,G18,8,Tsimane,Fixed
1523,62,G2,3,Tsimane,Fixed
1523,1,G20,8,Tsimane,Fixed
1523,17,G4,10,Tsimane,Fixed
1523,74,G6,10,Tsimane,Fixed
1523,71,G8,5,Tsimane,Fixed
1523,32,H1,8,Tsimane,Fixed
1523,67,H11,5,Tsimane,Fixed
1523,63,H13,5,Tsimane,Fixed
1523,73,H15,5,Tsimane,Fixed
1523,41,H17,8,Tsimane,Fixed
1523,20,H19,8,Tsimane,Fixed
1523,27,H3,10,Tsimane,Fixed
1523,3,H5,1,Tsimane,Fixed
1523,34,H7,1,Tsimane,Fixed
1523,59,H9,5,Tsimane,Fixed
1524,75,A10,2,Tsimane,Fixed
1524,73,A12,2,Tsimane,Fixed
1524,65,A14,2,Tsimane,Fixed
1524,81,A16,2,Tsimane,Fixed
1524,4,A18,2,Tsimane,Fixed
1524,30,A2,12,Tsimane,Fixed
1524,41,A20,2,Tsimane,Fixed
1524,37,A4,2,Tsimane,Fixed
1524,2,A6,12,Tsimane,Fixed
1524,54,A8,2,Tsimane,Fixed
1524,34,B1,3,Tsimane,Fixed
1524,69,B11,2,Tsimane,Fixed
1524,24,B13,4,Tsimane,Fixed
1524,83,B15,2,Tsimane,Fixed
1524,78,B17,2,Tsimane,Fixed
1524,36,B19,3,Tsimane,Fixed
1524,44,B2,3,Tsimane,Fixed
1524,19,B3,12,Tsimane,Fixed
1524,31,B5,3,Tsimane,Fixed
1524,32,B7,4,Tsimane,Fixed
1524,12,B9,12,Tsimane,Fixed
1524,10,C10,12,Tsimane,Fixed
1524,51,C12,5,Tsimane,Fixed
1524,50,C14,4,Tsimane,Fixed
1524,21,C16,12,Tsimane,Fixed
1524,63,C18,2,Tsimane,Fixed
1524,48,C2,2,Tsimane,Fixed
1524,8,C20,3,Tsimane,Fixed
1524,59,C3,3,Tsimane,Fixed
1524,22,C4,12,Tsimane,Fixed
1524,72,C6,10,Tsimane,Fixed
1524,28,C8,4,Tsimane,Fixed
1524,46,D1,3,Tsimane,Fixed
1524,40,D11,4,Tsimane,Fixed
1524,80,D13,5,Tsimane,Fixed
1524,7,D15,12,Tsimane,Fixed
1524,76,D17,4,Tsimane,Fixed
1524,56,D19,3,Tsimane,Fixed
1524,17,D3,3,Tsimane,Fixed
1524,27,D5,5,Tsimane,Fixed
1524,61,D7,5,Tsimane,Fixed
1524,18,D9,4,Tsimane,Fixed
1524,23,E10,4,Tsimane,Fixed
1524,71,E12,5,Tsimane,Fixed
1524,26,E14,4,Tsimane,Fixed
1524,13,E16,8,Tsimane,Fixed
1524,14,E18,3,Tsimane,Fixed
1524,38,E2,3,Tsimane,Fixed
1524,15,E20,3,Tsimane,Fixed
1524,62,E4,10,Tsimane,Fixed
1524,64,E6,4,Tsimane,Fixed
1524,57,E8,4,Tsimane,Fixed
1524,43,F1,3,Tsimane,Fixed
1524,9,F11,4,Tsimane,Fixed
1524,1,F13,5,Tsimane,Fixed
1524,55,F15,4,Tsimane,Fixed
1524,52,F17,8,Tsimane,Fixed
1524,77,F19,3,Tsimane,Fixed
1524,47,F3,10,Tsimane,Fixed
1524,74,F5,10,Tsimane,Fixed
1524,79,F7,4,Tsimane,Fixed
1524,70,F9,4,Tsimane,Fixed
1524,67,G10,4,Tsimane,Fixed
1524,25,G12,4,Tsimane,Fixed
1524,35,G14,4,Tsimane,Fixed
1524,39,G16,4,Tsimane,Fixed
1524,11,G17,8,Tsimane,Fixed
1524,33,G18,8,Tsimane,Fixed
1524,45,G2,10,Tsimane,Fixed
1524,66,G20,3,Tsimane,Fixed
1524,82,G4,10,Tsimane,Fixed
1524,6,G6,4,Tsimane,Fixed
1524,3,G8,4,Tsimane,Fixed
1524,58,H1,10,Tsimane,Fixed
1524,20,H11,4,Tsimane,Fixed
1524,16,H13,4,Tsimane,Fixed
1524,5,H15,5,Tsimane,Fixed
1524,29,H17,1,Tsimane,Fixed
1524,49,H19,10,Tsimane,Fixed
1524,53,H3,1,Tsimane,Fixed
1524,68,H5,1,Tsimane,Fixed
1524,60,H7,1,Tsimane,Fixed
1524,42,H9,1,Tsimane,Fixed
1525,83,A10,2,Tsimane,Fixed
1525,81,A12,2,Tsimane,Fixed
1525,35,A14,2,Tsimane,Fixed
1525,60,A16,2,Tsimane,Fixed
1525,27,A18,2,Tsimane,Fixed
1525,38,A2,2,Tsimane,Fixed
1525,20,A20,2,Tsimane,Fixed
1525,34,A4,2,Tsimane,Fixed
1525,24,A6,2,Tsimane,Fixed
1525,64,A8,2,Tsimane,Fixed
1525,42,B1,12,Tsimane,Fixed
1525,15,B11,2,Tsimane,Fixed
1525,10,B13,4,Tsimane,Fixed
1525,62,B15,2,Tsimane,Fixed
1525,57,B17,2,Tsimane,Fixed
1525,33,B19,12,Tsimane,Fixed
1525,53,B2,2,Tsimane,Fixed
1525,6,B3,12,Tsimane,Fixed
1525,39,B5,12,Tsimane,Fixed
1525,40,B7,4,Tsimane,Fixed
1525,49,B9,5,Tsimane,Fixed
1525,26,C10,2,Tsimane,Fixed
1525,78,C12,4,Tsimane,Fixed
1525,77,C14,4,Tsimane,Fixed
1525,8,C16,5,Tsimane,Fixed
1525,73,C18,12,Tsimane,Fixed
1525,75,C2,2,Tsimane,Fixed
